,avg_delta_beta
IGHEP1,-0.12424021739130432
KRTAP15-1,-0.12426440217391305
OR9Q1,-0.12435625
LINC00582,-0.1243725543478261
MROH2B,-0.12438491847826087
KRTAP21-2,-0.12439945652173914
GLT6D1,-0.12441005434782608
RP11-541M12.6,-0.12441739130434783
NRG1-IT1,-0.12446032608695648
RP11-31K23.2,-0.12446277173913044
MS4A6A,-0.12456296583850933
CAPZA3,-0.12457043478260868
CDRT15L2,-0.12458369565217392
S100A7L2,-0.12463097826086958
KRTAP25-1,-0.12466974637681158
RP11-283I3.1,-0.1247016304347826
RP11-11N5.3,-0.1247032608695652
GPR174,-0.12471168478260872
LINC01519,-0.12473097826086954
AC008268.2,-0.1248592391304348
AC006372.6,-0.12493247282608698
RP11-501J20.3,-0.12494787549407115
KCNK18,-0.12494787549407115
PAX4,-0.12507899758454105
RP11-160H12.3,-0.12511576086956522
TUBA3C,-0.12511675724637686
RP11-424I19.2,-0.12512010869565215
C4BPA,-0.1251313858695652
CTB-26E19.1,-0.12527391304347826
GIMAP5,-0.12532867594362157
SIGLEC14,-0.1253288586956522
RP11-112J1.3,-0.12533383152173913
FFAR2,-0.12540947204968944
AC007879.7,-0.1254826086956522
MIR218-2,-0.12548630434782607
AC108051.1,-0.12554184782608696
SNORD115-14,-0.12557608695652173
MIR2276,-0.1256236801242236
C1orf68,-0.12563369565217392
CHMP1AP1,-0.12564836956521735
RP11-219G17.8,-0.12567010869565218
PRKCA-AS1,-0.12571684782608697
DISC1FP1,-0.12579221014492753
RP11-167N4.2,-0.12583478260869563
CD48,-0.12585155279503105
RNPS1P1,-0.12586315217391303
MIR1323,-0.12587581521739133
DEFB4A,-0.1259171195652174
RP11-599B13.3,-0.12596380434782609
AC025284.1,-0.12612336956521739
MIR20A,-0.12612540760869564
LILRP2,-0.12615670289855072
OR5M10,-0.1261784420289855
AC016739.2,-0.1262633152173913
CTD-2647L4.1,-0.12629483695652172
RP11-478B9.3,-0.12631503623188403
GPR82,-0.12635516304347824
ACER1,-0.12635923913043481
GPR32,-0.12636576086956522
SEMG2,-0.12640366847826084
SNORD116-15,-0.12647597826086956
RP3-393E18.2,-0.12654184782608696
RP5-1173A5.1,-0.1265586956521739
MARK2P14,-0.12658097826086956
AC090958.5,-0.12658097826086956
FAM66A,-0.12659237060041406
SNORD113-1,-0.1265998188405797
RP11-168E17.1,-0.12665896739130436
UBQLN3,-0.12667065217391307
RP11-632B21.1,-0.12672391304347827
KRT18P29,-0.1267586956521739
DEFB135,-0.1267746739130435
RP11-664H17.1,-0.12681576086956522
OR7A17,-0.12681997282608695
NUP210P1,-0.12686576086956522
RP11-613H2.1,-0.12687771739130435
MORC1,-0.12688132763975157
AC113607.3,-0.12690869565217391
FRG2C,-0.12697826086956523
RN7SKP78,-0.12704728260869566
POTEG,-0.12719035326086955
FAM27L,-0.12719497282608697
OVCH1,-0.12722527173913042
RP11-634B7.5,-0.12725579710144927
OR6F1,-0.12725579710144927
RP11-391L3.5,-0.12728423913043477
RNASE11,-0.12733574879227053
RP4-806M20.3,-0.1273423913043478
LINC00940,-0.1274584918478261
FAM66E,-0.12746195652173914
RP11-567P19.1,-0.12747717391304345
ROS1,-0.12752608695652173
DPPA2,-0.12755684782608698
RPL13AP7,-0.12757807971014493
HMBOX1-IT1,-0.12758695652173915
XCL1,-0.12758840579710143
RP11-593F23.1,-0.12761793478260872
OR52N5,-0.12762083333333335
CTD-2201E9.4,-0.12762807971014492
POTEA,-0.12768605072463768
RNU7-52P,-0.12772989130434784
RP11-51L5.2,-0.12772989130434784
BPIFB2,-0.12776273291925463
RPL37P2,-0.1277711956521739
LINC00701,-0.12781478260869567
RP11-173D9.5,-0.12789728260869565
KRTAP13-2,-0.1279414208074534
IL20,-0.12797663043478263
SNORD115-39,-0.12803521739130436
MIR7160,-0.12803796583850932
MIR16-2,-0.12804823369565219
BIRC8,-0.12806114130434781
TRHR,-0.128074301242236
BMP10,-0.1281638043478261
MIR541,-0.1282560688405797
MAGEA6,-0.12829021739130436
RP11-663P9.2,-0.12829601449275363
RP11-80A15.1,-0.12829728260869566
LDHAL6DP,-0.1283358695652174
NBEAP1,-0.12836413043478262
RP4-598P13.1,-0.12844456521739134
GP2,-0.12856725543478262
METTL11B,-0.1286006211180124
KIAA1549L,-0.128731847826087
OR4M1,-0.12878206521739133
RP11-76C10.2,-0.12879673913043477
SPDEF,-0.12881992753623187
RP1-15D23.2,-0.12887006987577634
LINC01362,-0.12893559782608696
LINC01361,-0.12893559782608696
RP11-1028N23.3,-0.12897146739130436
RP11-139B1.1,-0.12899728260869564
RP11-354I13.2,-0.1290046195652174
CYP2C19,-0.12906913043478263
SNORD114-17,-0.1291157608695652
CCL13,-0.12917160326086957
DEFB106A,-0.1293866847826087
U40455.1,-0.1294008152173913
CD84,-0.1294266304347826
DGKI,-0.12944861321010614
MIR520G,-0.12946612318840578
HBD,-0.12947119565217394
CCT6P4,-0.12955108695652176
C6orf183,-0.12961521739130435
IGHV3-74,-0.12962880434782606
RP11-1022B3.1,-0.1296288043478261
HNRNPLP2,-0.12979307065217388
PART1_2,-0.12985067934782607
MAGEA3,-0.1298633152173913
MIR377,-0.12987026397515528
FLJ33360,-0.1298850543478261
RP11-7G12.2,-0.1299240217391304
RP4-800O15.2,-0.12994565217391307
RP11-451H23.3,-0.1299850543478261
MIR490,-0.13005570652173915
SNORD116-26,-0.1300804347826087
CTD-2342I9.1,-0.13017608695652175
PPBPP2,-0.1302475543478261
RP11-482D24.3,-0.13029836956521743
TRAV16,-0.13029972826086958
OR10A6,-0.1303392663043478
MIR512-2,-0.1303445652173913
TRGV7,-0.1304013586956522
KRT76,-0.13042228260869568
SNORD114-31,-0.1304641304347826
RNU6-170P,-0.13055217391304347
LINC00907,-0.13064755434782607
VN1R3,-0.13086467391304346
RP11-180D21.3,-0.13090652173913042
F11,-0.13093719806763285
RP11-1136G11.8,-0.1309413043478261
PRB4,-0.13096739130434784
AC062021.1,-0.13096956521739128
OR52L1,-0.13096983695652178
KRT19,-0.13101115942028987
RP11-465N4.4,-0.13101180124223602
RP11-526A4.1,-0.13106804347826087
OR4A15,-0.13117006340579715
SNORD115-28,-0.13117499999999999
DDC-AS1,-0.131175
CTD-2330K9.2,-0.13127193538647342
CTD-2234N14.2,-0.13149728260869567
TRAJ27,-0.13153260869565217
GOLGA8CP,-0.1315983695652174
RP11-805I24.1,-0.13159936594202898
RP1-281E18.1,-0.13167010869565218
TAAR9,-0.1317246739130435
SNORD115-5,-0.13174148550724638
SIGLEC17P,-0.1318638586956522
SNORD115-22,-0.13188467391304348
OR1J2,-0.13192989130434785
KRTAP23-1,-0.13201141304347824
MIR516A1,-0.1320163043478261
MIR518C,-0.13201739130434784
OR5G1P,-0.13203152173913044
TUBB8P6,-0.13204067028985508
ANKRD22,-0.1320468599033816
RP11-30J20.1,-0.13207032608695654
MIR521-1,-0.13207527173913045
MIR200C,-0.1322223731884058
APELA,-0.13236358695652173
RP11-945A11.2,-0.13241847826086958
RPL39P5,-0.1325461956521739
FAM170B-AS1,-0.1326227096273292
MIR526B,-0.13262626811594203
AC104389.1,-0.13262961956521738
RP11-60C6.6,-0.13267173913043478
OR7E24,-0.13267391304347828
PSAT1P1,-0.13268351449275362
RP11-460B17.3,-0.13269456521739126
RP11-244B22.11,-0.13285978260869566
RP11-244B22.12,-0.13285978260869566
LMOD3,-0.1328675543478261
AC245036.1,-0.1329748641304348
NLRP9,-0.13303709239130432
MIR346,-0.13319166666666665
MACROD2-AS1,-0.13320380434782608
PROKR2,-0.13326978260869565
ODAM,-0.13329347826086954
HNRNPCL1,-0.13332031573498965
AC087380.14,-0.1333315217391304
MAGEB6,-0.13333913043478257
RP11-160N1.8,-0.13339782608695652
MUC16,-0.1334475
RP11-69C17.3,-0.13345380434782608
RP11-428G2.1,-0.13347826086956524
RP11-356M20.2,-0.1334929347826087
PLA2G4A,-0.13352318840579708
RP11-503C24.3,-0.13371032608695652
RP11-259K15.2,-0.13378532608695654
KRTAP11-1,-0.1337913043478261
RP11-408E1.1,-0.13380413043478262
RP11-1J4.1,-0.13382782608695654
RP11-275O4.6,-0.1338913043478261
RP5-1166F10.1,-0.13390347826086954
MAGEA5,-0.1339703804347826
RP11-171I2.1,-0.13398641304347825
PBX2P1,-0.13404746376811594
KRTAP26-1,-0.1340773550724638
MIR549A,-0.13410067934782607
IFNG,-0.13410391304347827
EPPIN,-0.13413108695652176
CTD-2382H12.2,-0.13423152173913042
CTD-2296D1.2,-0.13429184782608694
LATS2-AS1,-0.13430271739130434
SLC25A1P4,-0.13438434782608694
RP11-325D15.2,-0.13438478260869569
RP13-507P19.2,-0.13441032608695652
FGG,-0.13444538043478263
OR10A7,-0.13444782608695652
KDM4E,-0.13447771739130435
LHFPL3-AS1,-0.1345065217391304
CTD-2325K12.1,-0.13451195652173917
RP11-112J1.1,-0.13454130434782607
RP11-78A18.2,-0.1346144927536232
RP4-775C13.1,-0.13463858695652176
TRIM64EP,-0.13471739130434784
MIR190B,-0.13475054347826085
HBE1,-0.13475228260869565
OR6C70,-0.1347679347826087
RP11-417E7.1,-0.13500455163043476
ADAM7,-0.13502521739130433
AL139139.1,-0.1351282608695652
SNORD115-32,-0.1351670289855072
AC003090.1,-0.13517204106280192
AC011453.2,-0.13538695652173913
RP11-332J15.3,-0.13539456521739132
RP11-396O20.2,-0.13539846014492754
RP11-1137G4.4,-0.13554347826086954
SNORD114-19,-0.13556793478260867
SNORD114-18,-0.13556793478260867
GPHB5,-0.13557653985507248
C4orf26,-0.13570000000000002
AC011453.1,-0.13572653985507246
AC011404.1,-0.13574945652173911
PRR23D1,-0.13579999999999998
DEFB134,-0.13590760869565222
AC011752.1,-0.13599782608695654
CDC20P1,-0.13599782608695654
GML,-0.13599927536231887
SELENBP1,-0.1361913043478261
RP11-30P6.1,-0.13619972826086957
OR52K1,-0.13636358695652173
OR4N2,-0.13637078804347827
RPL35P1,-0.13643600543478263
MAB21L3,-0.1364446331521739
AC012075.2,-0.136450634057971
ABHD11-AS1,-0.13645679347826087
TAAR6,-0.13662648550724638
LGALS9B,-0.13664728260869563
AC011453.4,-0.1367570652173913
OR2H2,-0.13679630434782605
RPL4P5,-0.13690652173913045
AC026167.1,-0.13697391304347828
MUC15,-0.13699800724637679
CSNK1A1L,-0.13700090579710145
CSN1S1,-0.13701032608695654
RP11-25H11.1,-0.13704873188405797
RP11-720L8.1,-0.13704873188405797
TRIM49,-0.13720923913043476
AC093390.1,-0.13723673913043477
AP000479.1,-0.13726159420289855
RP11-259O2.1,-0.1373628105590062
U47924.27,-0.13750597826086958
NBEAP3,-0.13754239130434784
LA16c-60H5.7,-0.13754239130434784
AC079779.7,-0.13756105072463767
SNORA35,-0.13761779891304352
RP11-539E17.5,-0.13762099184782614
LINC01142,-0.1376383695652174
MIR488,-0.13765307971014493
RP11-746B8.1,-0.1376592391304348
RP11-89M20.1,-0.13782961956521741
TIMD4,-0.13785326086956523
RP11-494M8.4,-0.1378817028985507
OR6C1,-0.13794429347826087
CCT8L2,-0.13797241847826083
TENM2,-0.13800044254658386
CTA-246H3.11,-0.13801358695652172
RNU6-1082P,-0.13811902173913043
RP3-512E2.2,-0.13816038043478263
AC011648.1,-0.13827065217391304
RP11-334A14.8,-0.13830597826086957
UNC5D,-0.13838181094112031
SPRR3,-0.13839791666666662
SNORD115-30,-0.13844365942028986
CNGA2,-0.1385695652173913
MIR2117,-0.1385755434782609
RP11-100E5.2,-0.1385755434782609
RNU6-406P,-0.1385755434782609
RP11-716H6.2,-0.13858641304347827
OR52B2,-0.13864045289855073
OR4P4,-0.1386521739130435
AC062031.1,-0.13871195652173915
BBOX1,-0.13875617753623185
LINC01346,-0.13881032608695654
GUSBP10,-0.13884016304347827
SNORD116-22,-0.13886467391304347
RP11-753B7.2,-0.13888467391304343
AC004485.3,-0.13917934782608696
RP6-159A1.4,-0.13923410326086957
MIR223,-0.13923410326086957
SIRPG-AS1,-0.13934402173913046
RP11-236L14.1,-0.13941295289855074
ELF3,-0.13949482097186702
MIR411,-0.13953967391304348
SNORD113-8,-0.13955271739130434
C1orf64,-0.13956154891304345
LINC01491,-0.13957309782608696
KNG1,-0.13958451086956522
RP11-400G3.5,-0.13959557453416152
MIR544A,-0.13965217391304346
RP11-1079K10.5,-0.13966032608695653
OR51V1,-0.13981847826086954
CASC16,-0.13986938405797103
MIR379,-0.1398788043478261
BPIFA1,-0.1400174592391304
RP11-378I13.1,-0.14002418478260867
APOBEC4,-0.1400820652173913
RP11-526P5.1,-0.14011929347826085
ADAM6,-0.1401240338164251
OR1B1,-0.14018288043478258
RP11-164C12.1,-0.14023548136645966
OR51B4,-0.1402630434782609
FCGR1C,-0.14027880434782608
RP11-519G16.3,-0.14034184782608697
PRAMEF11,-0.14034429347826088
RP11-556E13.1,-0.14037481884057973
C20orf203,-0.14045784420289859
RP11-290F24.3,-0.14046617494824015
CLEC4E,-0.14054021739130437
SNORD87,-0.14059692028985507
RP11-69H7.2,-0.1406217391304348
PSAPL1,-0.14082403381642514
RP11-302L19.3,-0.14093413043478262
ACTRT2,-0.14101714046822741
MIR206,-0.14108152173913044
LINC01090,-0.14114538043478259
RP1-228P16.5,-0.14116195652173916
RN7SL667P,-0.14123315217391302
OR2T1,-0.14127282608695654
RP11-300J18.2,-0.14128532608695651
VN1R4,-0.1413375
RP11-805F19.3,-0.14140978260869566
RP11-367J7.3,-0.14145543478260872
MACC1,-0.14147445652173912
OR51B2,-0.14153043478260874
TRAV8-5,-0.14154347826086955
RP11-243M5.5,-0.14154755434782612
U47924.29,-0.1416729468599034
PLAC1,-0.14170099637681155
MIR507,-0.14176494565217387
SNORD115-36,-0.14181449275362318
DEFB123,-0.14187950310559005
RP11-400N13.1,-0.1419761956521739
LZTS1-AS1,-0.1421467391304348
AC243836.1,-0.14215815217391303
LINC00706,-0.14217934782608693
TAAR3,-0.14222323369565218
RNASE12,-0.14222622282608693
CLEC1B,-0.14222923913043478
AA06,-0.142310597826087
RP11-31I22.4,-0.142310597826087
RP11-472K17.3,-0.14231141304347825
RP11-439C8.2,-0.14250597826086955
NPVF,-0.1425336956521739
RNA5SP378,-0.1425475543478261
AC012506.4,-0.14276032608695652
AC126407.1,-0.14293949275362317
AC011286.1,-0.14294365942028986
RP13-577H12.2,-0.1429625
SNORD115-19,-0.14298695652173915
ARHGAP42P3,-0.1431084239130435
NALCN-AS1,-0.1431259782608695
RP11-883G14.2,-0.14313260869565214
CPXCR1,-0.1431983695652174
CD69,-0.14327608695652175
MIR526A2,-0.14329809782608696
BET1P1,-0.1433111413043478
RP11-73G16.3,-0.14333858695652174
RP11-73G16.2,-0.14333858695652174
AP001331.1,-0.14334619565217388
MARK3P3,-0.14336358695652174
MIR506,-0.14336858695652174
CYP2C18,-0.1434302536231884
RP11-702B10.1,-0.1434929347826087
NME8,-0.1435433197463768
TMEM225,-0.14356603260869563
SLC26A9,-0.143711801242236
UGT1A1,-0.14383351449275364
CTD-2521M24.9,-0.14384899068322982
MIR1468,-0.1439038043478261
MIR299,-0.14391905797101448
IGHG2,-0.143960597826087
MIR496,-0.1440946816770186
RARRES2P5,-0.144129347826087
CHL1-AS1,-0.14422934782608693
TRAJ39,-0.14425163043478265
ARHGAP26-AS1,-0.14430298913043477
HMGB4,-0.14432085597826086
RP11-148E17.1,-0.14434891304347827
CTD-2384A14.2,-0.14434891304347827
TRAJ32,-0.14441440217391308
OR6C76,-0.14455760869565218
RPL29P19,-0.14456521739130435
RP11-845C23.3,-0.14467173913043477
DEFB104A,-0.14489972826086958
RP11-430H10.3,-0.14494746376811596
LAIR2,-0.1450566673136646
S100Z,-0.14509633152173915
RP3-470L22.1,-0.1451173913043478
MIR141,-0.14511940217391306
GVINP1,-0.1451211956521739
FRG2,-0.14518016304347822
IGHV3-21,-0.14534891304347825
CTD-2201G16.1,-0.14535652173913044
MYCT1,-0.14543858695652173
FTMT,-0.14550903532608697
MIR522,-0.14552065217391305
IGHJ3P,-0.145620652173913
APOBEC1,-0.14564067028985506
RP11-68L18.2,-0.14566630434782607
IGKV2D-29,-0.1457369565217391
BNIP3P41,-0.14580543478260868
SNHG23,-0.145828404198636
TSTD1,-0.14583977581521743
MIR598,-0.1459635869565217
KRTAP6-3,-0.14597133152173913
RP11-453N3.7,-0.14617826086956523
HMGN2P41,-0.1461945652173913
ABCA13,-0.14626394021739128
RP11-545D19.1,-0.14627293478260867
RP11-528G1.2,-0.14648790760869562
SLC25A39P1,-0.14651250000000002
FLNB-AS1,-0.1465853260869565
RP11-745I13.1,-0.1466
C10orf71,-0.14664006987577635
TLR7,-0.1466735054347826
AC104389.28,-0.14668122735507244
LINC01548,-0.1466952898550725
RP11-760D2.11,-0.1467235054347826
AC073626.2,-0.14674320652173914
SIGLEC9,-0.14676854619565216
OR5M8,-0.14677364130434783
MIR889,-0.14683414855072466
HGD,-0.1468930434782609
AC092570.2,-0.14690054347826087
KRTAP19-2,-0.14690652173913046
TMEM75,-0.14694891304347826
AK4P5,-0.14701032608695652
DLGAP2,-0.14703187204631385
NLRP4,-0.14707855072463769
LINC00330,-0.1471336956521739
PRR20C,-0.14716141304347827
ANKRD62,-0.1471628260869565
RP11-605F22.1,-0.14725407608695654
SIGLEC12,-0.14734372529644268
AC103563.9,-0.1473858695652174
RP11-761I4.4,-0.1473945652173913
OR10G9,-0.14741440217391305
C10orf90,-0.14745711636828646
ADCYAP1R1,-0.14747846109839818
RP11-574O7.1,-0.1475271739130435
OR10V1,-0.14753304347826088
RP11-43D4.2,-0.1475733695652174
CHRNA6,-0.14760101902173914
RP11-408E5.4,-0.14764945652173908
BCAS1,-0.1476775103519669
SNORA11B,-0.14772309782608697
TRBV23-1,-0.1477246376811594
MYT1,-0.14775074728260867
LCE6A,-0.14779932065217388
AC006547.14,-0.14780978260869568
KIR3DL1,-0.14784002783134645
ZNFX1-AS1_3,-0.14786369565217394
OR51I2,-0.14787676630434782
CTC-218H9.1,-0.14788097826086957
CTD-2023N9.2,-0.1479103260869565
CTD-3118D7.1,-0.14795815217391303
CHODL-AS1,-0.14797554347826086
PRAMEF20,-0.14801684782608696
RP11-856F16.2,-0.1480225543478261
AC009729.1,-0.14813641304347827
MIR518F,-0.14815597826086957
RP11-180K7.1,-0.1482766304347826
FAM90A6P,-0.14831141304347825
FLJ22763,-0.14831141304347828
OR4B1,-0.14837771739130434
DEFB104B,-0.14838407608695653
RP11-799D4.2,-0.1484538043478261
MIR520A,-0.14848777173913041
LINGO1-AS2,-0.1485375
MIR146A,-0.14854456521739132
MIR3182,-0.14855000000000002
DMBT1,-0.14856394927536232
TRDN,-0.1486073913043478
MAGEB18,-0.14866372282608695
SFT2D3,-0.14875569142512074
RP11-522M21.3,-0.14880000000000002
OR4Q3,-0.14881902173913045
CTD-2176I21.2,-0.14883478260869565
MIR21,-0.14884125258799172
PDCL3P4,-0.14885
SLC25A1P2,-0.1488619565217391
RP11-834C11.8,-0.14886847826086957
RP11-834C11.10,-0.14886847826086957
AC009517.2,-0.14888597826086955
AC010971.1,-0.14894402173913046
SCARNA6,-0.14905271739130435
DAPP1,-0.1490574534161491
MIR515-1,-0.14910199275362318
LINC00032,-0.14917155797101447
AC108066.1,-0.1492225543478261
MIR548I2,-0.14929673913043476
FLJ41941,-0.14929728260869565
OR8D4,-0.14930489130434782
RP11-124B13.1,-0.1494342391304348
TRAV35,-0.14950108695652176
RP11-125O18.1,-0.14957934782608695
SIGLEC8,-0.1496641304347826
CTC-535M15.2,-0.149676268115942
HLA-DQA1,-0.14976449275362322
FUNDC2P2,-0.14978170289855072
RP11-24P24.1,-0.14979565217391305
RP11-445O3.2,-0.14984302930056712
BCAR4,-0.14984728260869568
CTA-109P11.4,-0.14986086956521738
RIT2,-0.1499111956521739
DEFA5,-0.1499603260869565
CTC-360J11.4,-0.15006141304347825
RP11-76E12.1,-0.15019945652173913
LCE1A,-0.15020652173913043
RP11-110A12.2,-0.1503345755693582
RP11-358N4.5,-0.1503358695652174
RP11-174M13.2,-0.1505304347826087
RP11-487E13.1,-0.1505483695652174
CTD-2341M24.1,-0.15064701086956525
RP11-415D17.3,-0.15066331521739135
MAGEA1,-0.1507016304347826
OR2G3,-0.1507626811594203
CCL18,-0.15079836956521742
CYBB,-0.15082771739130435
OR5L2,-0.15085625
P2RY10,-0.15085665760869563
OR56B4,-0.1509282608695652
RP11-561I11.4,-0.15101902173913043
LCE2A,-0.15102835144927534
MIR329-1,-0.15107295372200263
MIR527,-0.1513586956521739
HRNR,-0.151359991638796
RP11-298H24.1,-0.15150543478260867
SNORD112,-0.15151304347826083
ITIH2,-0.1515758540372671
LL09NC01-139C3.1,-0.15161032608695652
RP11-583F24.8,-0.15171657608695654
MRGPRX1,-0.15171657608695654
CTD-2008L17.2,-0.15177826086956522
CTD-2382H12.1,-0.15191739130434787
RP4-705O1.1,-0.15195199275362317
RP11-734C14.2,-0.15201956521739132
RP11-119D18.1,-0.15209402173913042
SNORD14E,-0.15210815217391305
CCL8,-0.1521151268115942
MIR550A2,-0.15214891304347827
SPANXN1,-0.1521654891304348
AC009411.1,-0.15227690217391307
SLCO1A2,-0.1523488354037267
MIR1249,-0.15244009661835747
TP53TG1_1,-0.15247391304347827
OR51S1,-0.1524998188405797
SNORA4,-0.15257101449275362
RP11-64D24.4,-0.15284673913043478
RP11-65J21.1,-0.15284999999999996
LINC01098,-0.15289275362318838
TRBV27,-0.15289601449275364
CNN3P1,-0.15291358695652174
DEFA3,-0.15291721014492757
DEFA1B,-0.15291721014492757
OR5I1,-0.15303623188405796
TRAJ31,-0.1530625
CMA1,-0.1530991847826087
RN7SKP82,-0.1531538043478261
CTD-2659N19.9,-0.15319673913043477
GPX5,-0.15331713768115937
NLRP10,-0.15332807971014495
GJA10,-0.1533621376811594
AC073218.1,-0.15341358695652174
C10orf71-AS1,-0.15343275691699604
IL18RAP,-0.15355369565217394
MIR1283-2,-0.15356032608695652
MTND1P15,-0.15373790760869563
RP11-366M4.18,-0.1538005434782609
RP5-888M10.2,-0.15383994565217393
RP11-556G22.2,-0.15398728260869565
KRTAP24-1,-0.15406097308488617
TMEM132D,-0.15416656010230181
RPS6P21,-0.15420190217391302
SNORD114-23,-0.15444148550724637
ABCA9-AS1,-0.15454239130434785
SPZ1,-0.15456603260869564
RP11-388K12.1,-0.1546000905797101
RP11-285M22.3,-0.15468614130434782
RP11-285M22.1,-0.15468614130434782
RP5-856G1.2,-0.1547591304347826
CTC-311G1.1,-0.15479239130434783
OR4C46,-0.154825
FCRL5,-0.15483442028985506
MIR154,-0.15483491847826092
ASB12,-0.15483706521739132
WASF3-AS1,-0.1548445652173913
RP11-236J17.6,-0.1548457608695652
OOSP2,-0.1548517080745342
GNG5P1,-0.15488369565217391
PAGE1,-0.15490122282608698
RP11-483L5.1,-0.15493478260869564
OR8U1,-0.15510271739130435
RP11-331H2.3,-0.15512119565217394
RP11-123I22.1,-0.15514076086956524
RP11-219G17.6,-0.1552445652173913
OR10A2,-0.15531539855072465
KRTAP7-1,-0.15539420289855072
AL132709.2,-0.1556774456521739
MIR1-1,-0.1556881038647343
MIR193B,-0.15573451086956522
OR5B3,-0.1557592391304348
LINC01555,-0.1557739130434783
MIR758,-0.15582100625823456
CTD-2531D15.5,-0.15587499999999996
LINC01015,-0.15592065217391307
OR1G1,-0.15598451086956522
IL17A,-0.15606132246376814
RP11-217E13.1,-0.15609619565217395
CD200R1,-0.15610996376811595
LINC01366,-0.1561448369565217
KRTAP13-3,-0.15620543478260868
MIR323B,-0.15623097826086954
XXbac-BPG258E24.10,-0.15626330227743274
AC069277.2,-0.1562701086956522
RNU6-1036P,-0.15633369565217395
AC105342.1,-0.1564089285714286
RP11-351I21.6,-0.1564459239130435
RP11-148B18.3,-0.15647282608695653
DSCAM-IT1,-0.1565282608695652
MIR521-2,-0.1566177989130435
AL132709.5,-0.1566553853754941
LILRB1,-0.15667119565217388
PRG4,-0.1567082608695652
BAGE2,-0.1568255434782609
AC017060.1,-0.15698568840579713
RP11-219J21.1,-0.1570483695652174
PRG2,-0.15716032608695654
RP11-20B7.1,-0.1572195652173913
OR1L3,-0.15728170289855073
